Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,51.799999,53.070000,51.700001,52.970001,51.494690,96092
2023-03-14,52.500000,52.750000,51.919998,52.189999,50.736408,11787
2023-03-15,52.189999,53.310001,52.099998,52.509998,51.047497,14538
2023-03-16,52.880001,53.500000,52.509998,53.400002,52.298321,22159
2023-03-17,52.880001,52.900002,52.459999,52.590000,51.505032,13664
2023-03-20,52.590000,52.900002,52.310001,52.599998,51.514820,12351
2023-03-21,52.910000,53.169998,52.250000,52.689999,51.602962,15850
2023-03-22,52.700001,53.349998,52.470001,52.470001,51.387505,11727
2023-03-23,52.470001,53.040001,52.330002,52.700001,51.612762,7919
2023-03-24,53.150002,53.680000,52.799999,53.680000,52.572540,26404
2023-03-27,53.419998,53.680000,52.799999,53.349998,52.249348,21284
2023-03-28,53.349998,53.349998,52.730000,52.849998,51.759663,10849
2023-03-29,53.009998,53.180000,52.730000,52.820000,51.730282,12589
2023-03-30,52.820000,53.200001,52.450001,52.580002,51.495235,30672
2023-03-31,52.980000,52.980000,52.310001,52.650002,51.563789,9694
2023-04-03,52.639999,52.959999,52.259998,52.779999,51.691109,101819
2023-04-04,52.779999,53.099998,52.660000,53.000000,51.906567,16252
2023-04-05,52.709999,53.040001,52.520000,53.020000,51.926155,9372
2023-04-06,53.029999,53.340000,52.680000,52.799999,51.710697,18923
2023-04-10,52.830002,53.250000,52.599998,53.040001,51.945747,7971
2023-04-11,52.799999,53.029999,52.000000,52.430000,51.348331,40777
2023-04-12,52.000000,52.020000,51.430000,51.980000,50.907612,28119
2023-04-13,51.500000,52.090000,51.080002,51.959999,50.888023,350705
2023-04-14,51.959999,52.320000,51.509998,51.509998,50.447308,13877
2023-04-17,51.709999,52.450001,51.709999,52.040001,50.966377,14036
2023-04-18,52.419998,52.889999,52.250000,52.509998,51.426678,14654
2023-04-19,52.930000,54.000000,52.930000,54.000000,52.885937,28020
2023-04-20,53.840000,53.919998,53.430000,53.910000,52.797798,8507
2023-04-24,54.900002,54.930000,53.480000,53.520000,52.415840,25874
2023-04-25,53.570000,54.169998,53.540001,53.540001,52.435429,18265
2023-04-26,53.889999,53.950001,53.299999,53.459999,52.357079,12014
2023-04-27,53.470001,53.470001,52.619999,52.980000,51.886982,8091
2023-04-28,52.980000,53.430000,52.759998,53.419998,52.317905,22170
2023-05-02,53.500000,53.889999,53.220001,53.529999,52.425636,91834
2023-05-03,53.889999,53.889999,52.930000,52.930000,51.838013,10386
2023-05-04,53.000000,53.549999,52.830002,52.860001,51.769459,8767
2023-05-05,53.049999,53.180000,52.529999,52.779999,51.691109,13581
2023-05-08,52.779999,53.500000,52.570000,53.299999,52.200378,23948
2023-05-09,53.349998,53.509998,52.650002,52.910000,51.818428,21620
2023-05-10,52.400002,52.450001,52.020000,52.439999,51.358120,14822
2023-05-11,52.439999,52.759998,52.220001,52.540001,51.456059,13452
2023-05-12,52.540001,52.759998,52.240002,52.759998,51.671520,9268
2023-05-15,52.439999,52.730000,52.099998,52.209999,51.132866,7345
2023-05-16,52.250000,52.400002,51.630001,52.290001,51.211220,12900
2023-05-17,52.290001,52.290001,51.630001,52.000000,50.927200,14323
2023-05-18,52.020000,52.250000,51.860001,52.049999,50.976170,12455
2023-05-19,52.049999,52.549999,52.020000,52.340000,51.260185,9450
2023-05-22,52.340000,52.340000,50.900002,51.029999,49.977215,39740
2023-05-23,51.029999,51.180000,50.709999,50.840000,49.791130,46834
2023-05-24,50.849998,50.849998,50.029999,50.299999,49.262272,13616
2023-05-25,50.330002,50.840000,50.029999,50.650002,49.605053,26091
2023-05-26,50.830002,50.830002,50.000000,50.000000,48.968464,24511
